DateTime,VehicleID,X,Y,Longitude,Latitude,Speed,Acceleration,FuelConsumption,CO2Emission,TravelTime,ActionId,ActionName,ActionParam,ActionDuration,LaneMaxSpeed,Neighbors,AllowedSpeed,VehicleAdded,VehicleAddedAhead,VehicleAddedBehind,ActionVehicleAhead,ActionVehicleBehind
17,veh1,0.0,0.0,0.0,0.0,0.0,0.0,167500.46124998617,525160.6421289274,105.0,0,Aucune,0.0,0,0.0,0,0.0,14,8,6,0,0
52,veh1,550.4676926966616,722.8384361724802,1.4683421326494237,43.56635144808533,9.002055334310398,0.27364123070575985,148486.37623845038,465547.7545905773,87.0,2,decelerate,2.958418257128503,13,16.66,3,15.632078,5,3,2,2,1
18,veh1,576.8367121043381,540.6857989568418,1.4687100852461308,43.56471627011978,14.651447212494912,-1.125782422022894,196879.7587423695,617276.4178232865,62.0,1,accelerate,6.704813689076287,12,27.78,2,18.766000000000002,2,0,2,1,0
63,veh1,522.136498950254,777.679113108552,1.4679789194679804,43.56684036750963,4.609511806410172,-1.2089017050725666,252263.6591909682,790920.3127676826,77.0,1,accelerate,9.128490992111248,18,16.66,1,15.632078,5,3,2,2,0
60,veh1,485.8140104342004,796.8103380417376,1.4675249283224463,43.56700653979278,17.928383283255624,4.064043485559523,208517.13173749298,653762.7349316484,64.0,1,accelerate,9.472183144157302,18,12.14,1,11.390962,0,0,0,2,0
29,veh1,562.8287294065495,531.506704023443,1.4685387843844586,43.56463132626371,10.011317923299096,3.2669832334277125,152815.27785541708,479117.0105108198,106.0,2,decelerate,4.102118199774805,9,27.78,5,18.766000000000002,11,7,4,4,0
49,veh1,531.3958515030688,752.8023642650535,1.468099213858112,43.56661798880773,4.822490923811258,-2.7780160244227456,157826.09177756944,494831.79295861523,77.0,3,stop,0.0,5,16.66,2,15.632078,1,0,1,0,1
20,veh1,0.0,0.0,0.0,0.0,0.0,0.0,152975.59902823353,479620.17961765674,104.0,0,Aucune,0.0,0,0.0,0,0.0,15,8,7,0,0
31,veh1,679.295535207429,572.8202943144939,1.4699710250265237,43.565022495601646,12.998858764338442,-1.171721252514848,142781.8964616293,447662.0540058513,83.0,2,decelerate,10.945931123635349,8,16.66,1,15.632078,2,1,1,1,1
56,veh1,624.429359342848,616.3610991860999,1.469281947996931,43.56540531253765,10.187022205880906,-4.0,152393.65855579867,477797.5736548754,106.0,3,stop,0.0,20,16.66,4,15.632078,11,5,6,2,0
23,veh1,579.0083331374968,542.1088101107517,1.4687366416155256,43.56472943872187,7.1448419882188485,0.3839581703640409,277769.36163130053,870884.6017965436,100.0,1,accelerate,6.660173808815104,14,27.78,5,18.766000000000002,5,3,2,3,1
23,veh1,588.7232528099292,548.4729170819248,1.4688554442133157,43.56478833281556,6.535690047149938,0.16304627207401268,190709.96155771945,597930.8237073653,83.0,1,accelerate,9.896570694428373,5,27.78,4,18.766000000000002,3,2,1,2,1
53,veh1,528.1823310935871,758.6887436364467,1.468058091804077,43.566670438808835,5.028927529244817,-1.6554474081366157,168249.0557683539,527509.4850556931,79.0,2,decelerate,6.814788069234938,5,16.66,1,15.632078,3,1,2,1,0
17,veh1,531.0474873892127,501.79753713169794,1.468152166259786,43.56435864333741,10.40009415182168,4.722694924833368,128716.69538713455,403563.62115919444,89.0,2,decelerate,4.677254361718175,17,27.78,3,18.766000000000002,4,4,0,3,1
63,veh1,577.3318220903633,683.1869599987886,1.4686837157607282,43.56599900170342,9.073009043907144,-2.9705063020727795,213461.22462612033,669263.2950473594,77.0,1,accelerate,5.462245512577215,13,16.66,4,15.632078,12,7,5,1,3
43,veh1,551.409396115752,721.501824867965,1.46835409450785,43.56633957348559,13.907752214514371,-3.7973314126779343,144541.35526270384,453179.01986561384,72.0,2,decelerate,13.397692224368917,11,16.66,2,15.632078,0,0,0,1,0
30,veh1,595.0141668783072,552.5897044748974,1.4689323761589959,43.56482643100966,7.429494459351061,1.2200867919383809,220687.0190605948,691917.9484840804,84.0,1,accelerate,9.496655876921313,11,27.78,4,18.766000000000002,5,5,0,2,1
29,veh1,655.3483568195538,544.112227882351,1.4696811418288132,43.56476012661387,14.882723143495621,-1.2263740471098572,160671.04189056737,503750.97590107966,82.0,3,stop,0.0,9,16.66,1,15.632078,2,1,1,0,2
24,veh1,539.4976885258392,513.6352275695634,1.4682540640239654,43.56446659582688,7.575256439745362,-0.4102080464957103,178024.83084375484,558159.7907794385,103.0,3,stop,0.0,17,27.78,3,18.766000000000002,11,5,6,2,2
56,veh1,508.6143020005641,811.6551608832723,1.467803779093444,43.567143941239316,14.93118263705075,0.7361073597160441,158982.05163229958,498456.5464438026,82.0,2,decelerate,2.253194984427595,17,16.66,1,15.632078,1,0,1,1,0
59,veh1,677.4130910130596,553.4660001965655,1.4699521336946506,43.56484797604845,16.994762773490645,3.6507075062851406,153119.5705731218,480072.89390318724,108.0,3,stop,0.0,15,16.66,1,15.632078,13,9,4,2,1
68,veh1,435.178504266519,760.3846208460773,1.4669064430947711,43.56667026782794,18.39218814664893,2.5905595697783497,147631.0781957962,462866.96692019334,80.0,2,decelerate,7.614100345747557,12,16.66,1,15.632078,2,1,1,0,1
44,veh1,603.4916604526722,557.8181641995321,1.469036120849127,43.564874897813475,9.992017225542384,4.902183574136256,331762.39590337494,1040172.150428821,92.0,1,accelerate,5.011807701603514,20,27.78,4,18.766000000000002,11,6,5,1,2
49,veh1,624.8083062783828,615.832088894479,1.4692867593507781,43.56540061374474,12.573511076537777,-1.0987249105451262,216598.58629315454,679097.5411684066,101.0,1,accelerate,6.700689310466789,6,16.66,4,15.632078,6,5,1,3,0
18,veh1,573.2889461008566,538.3610330251576,1.46866670026847,43.564694756630026,9.603514499906744,-0.6044882099429945,235595.2737339122,738660.9840665944,73.0,1,accelerate,8.714781842148616,11,27.78,3,18.766000000000002,4,2,2,2,1
39,veh1,628.8694180511284,610.1627728986322,1.4693383217887097,43.56535025754288,11.332097498391152,-1.5581015528878215,147784.21837671477,463347.6340984957,83.0,2,decelerate,4.665596936868737,16,16.66,3,15.632078,3,1,2,1,0
